country,year,pop,continent,lifeExp,gdpPercap
Sudan,1962,11183227.0,Africa,40.87,1959.593767
Sudan,1967,12716129.0,Africa,42.858,1687.997641
Sudan,1972,14597019.0,Africa,45.083,1659.652775
Sudan,1977,17104986.0,Africa,47.8,2202.988423
Sudan,1982,20367053.0,Africa,50.338,1895.544073
Sudan,1987,24725960.0,Africa,51.744,1507.819159
Sudan,1992,28227588.0,Africa,53.556,1492.197043
Sudan,1997,32160729.0,Africa,55.373,1632.210764
Sudan,2002,37090298.0,Africa,56.369,1993.398314
Sudan,2007,42292929.0,Africa,58.556,2602.394995
Sudan,2012,41463779.0,Africa,60.841,2035.564168
Sudan,2017,44525848.0,Africa,62.755,2066.418589
Sudan,2022,47587917.0,Africa,64.668,2097.27301
Sudan,2025,49425159.0,Africa,65.817,2115.785663
Swaziland,1952,290243.0,Africa,41.407,1148.376626
Swaziland,1957,326741.0,Africa,43.424,1244.708364
Swaziland,1962,370006.0,Africa,44.992,1856.182125
Swaziland,1967,420690.0,Africa,46.633,2613.101665
Swaziland,1972,480105.0,Africa,49.552,3364.836625
Swaziland,1977,551425.0,Africa,52.537,3781.410618
Swaziland,1982,649901.0,Africa,55.561,3895.384018
Swaziland,1987,779348.0,Africa,57.678,3984.839812
Swaziland,1992,962344.0,Africa,58.474,3553.0224
Swaziland,1997,1054486.0,Africa,54.289,3876.76846
Swaziland,2002,1130269.0,Africa,43.869,4128.116943
Swaziland,2007,1133066.0,Africa,39.613,4513.480643
Swaziland,2012,1247202.0,Africa,52.092,5067.545821
Swaziland,2017,1334610.0,Africa,52.568,5360.498662
Swaziland,2022,1422018.0,Africa,53.043,5653.451502
Swaziland,2025,1474463.0,Africa,53.328,5829.223207
Sweden,1952,7124673.0,Europe,71.86,8527.844662
Sweden,1957,7363802.0,Europe,72.49,9911.878226
Sweden,1962,7561588.0,Europe,73.37,12329.44192
Sweden,1967,7867931.0,Europe,74.16,15258.29697
Sweden,1972,8122293.0,Europe,74.72,17832.02464
Sweden,1977,8251648.0,Europe,75.44,18855.72521
Sweden,1982,8325260.0,Europe,76.42,20667.38125
Sweden,1987,8421403.0,Europe,77.19,23586.92927
Sweden,1992,8718867.0,Europe,78.16,23880.01683
Sweden,1997,8897619.0,Europe,79.39,25266.59499
Sweden,2002,8954175.0,Europe,80.04,29341.63093
Sweden,2007,9031088.0,Europe,80.884,33859.74835
Sweden,2012,9353250.0,Europe,81.58,33721.847823
Sweden,2017,9527592.0,Europe,82.412,35841.651164
Sweden,2022,9701934.0,Europe,83.243,37961.454505
Sweden,2025,9806539.0,Europe,83.742,39233.33651
Switzerland,1952,4815000.0,Europe,69.62,14734.23275
Switzerland,1957,5126000.0,Europe,70.56,17909.48973
Switzerland,1962,5666000.0,Europe,71.32,20431.0927
Switzerland,1967,6063000.0,Europe,72.77,22966.14432
Switzerland,1972,6401400.0,Europe,73.78,27195.11304
Switzerland,1977,6316424.0,Europe,75.39,26982.29052
Switzerland,1982,6468126.0,Europe,76.21,28397.71512
Switzerland,1987,6649942.0,Europe,77.41,30281.70459
Switzerland,1992,6995447.0,Europe,78.03,31871.5303
Switzerland,1997,7193761.0,Europe,79.37,32135.32301
Switzerland,2002,7361757.0,Europe,80.62,34480.95771
Switzerland,2007,7554661.0,Europe,81.701,37506.41907
Switzerland,2012,7895928.0,Europe,82.788,39273.62992
Switzerland,2017,8128488.0,Europe,83.899,41150.444615
Switzerland,2022,8361047.0,Europe,85.01,43027.259309
Switzerland,2025,8500583.0,Europe,85.677,44153.348126
Syria,1952,3661549.0,Asia,45.883,1643.485354
Syria,1957,4149908.0,Asia,48.284,2117.234893
Syria,1962,4834621.0,Asia,50.305,2193.037133
Syria,1967,5680812.0,Asia,53.655,1881.923632
Syria,1972,6701172.0,Asia,57.296,2571.423014
Syria,1977,7932503.0,Asia,61.195,3195.484582
Syria,1982,9410494.0,Asia,64.59,3761.837715
Syria,1987,11242847.0,Asia,66.974,3116.774285
Syria,1992,13219062.0,Asia,69.249,3340.542768
Syria,1997,15081016.0,Asia,71.527,4014.238972
Syria,2002,17155814.0,Asia,73.053,4090.925331
Syria,2007,19314747.0,Asia,74.143,4184.548089
Syria,2012,19268955.0,Asia,79.363,4553.806606
Syria,2017,20715659.0,Asia,82.135,4791.424856
Syria,2022,22162363.0,Asia,84.906,5029.043106
Syria,2025,23030385.0,Asia,86.57,5171.614056
Taiwan,1952,8550362.0,Asia,58.5,1206.947913
Taiwan,1957,10164215.0,Asia,62.4,1507.86129
Taiwan,1962,11918938.0,Asia,65.2,1822.879028
Taiwan,1967,13648692.0,Asia,67.5,2643.858681
Taiwan,1972,15226039.0,Asia,69.39,4062.523897
Taiwan,1977,16785196.0,Asia,70.59,5596.519826
Taiwan,1982,18501390.0,Asia,72.16,7426.354774
Taiwan,1987,19757799.0,Asia,73.4,11054.56175
Taiwan,1992,20686918.0,Asia,74.26,15215.6579
Taiwan,1997,21628605.0,Asia,75.25,20206.82098
Taiwan,2002,22454239.0,Asia,76.99,23235.42329
Taiwan,2007,23174294.0,Asia,78.4,28718.27684
Taiwan,2012,25737081.0,Asia,80.972,26418.562055
Taiwan,2017,27100521.0,Asia,82.608,28909.908959
Taiwan,2022,28463960.0,Asia,84.245,31401.255862
Taiwan,2025,29282024.0,Asia,85.226,32896.064005
Tanzania,1952,8322925.0,Africa,41.215,716.6500721
Tanzania,1957,9452826.0,Africa,42.974,698.5356073
Tanzania,1962,10863958.0,Africa,44.246,722.0038073
Tanzania,1967,12607312.0,Africa,45.757,848.2186575
Tanzania,1972,14706593.0,Africa,47.62,915.9850592
Tanzania,1977,17129565.0,Africa,49.919,962.4922932
Tanzania,1982,19844382.0,Africa,50.608,874.2426069
Tanzania,1987,23040630.0,Africa,51.535,831.8220794
Tanzania,1992,26605473.0,Africa,50.44,825.682454
Tanzania,1997,30686889.0,Africa,48.466,789.1862231
Tanzania,2002,34593779.0,Africa,49.651,899.0742111
Tanzania,2007,38139640.0,Africa,52.517,1107.482182
Tanzania,2012,38470422.0,Africa,53.59,988.391678
Tanzania,2017,41235180.0,Africa,54.463,1009.793279
Tanzania,2022,43999937.0,Africa,55.337,1031.19488
Tanzania,2025,45658792.0,Africa,55.861,1044.035841
Thailand,1952,21289402.0,Asia,50.848,757.7974177
Thailand,1957,25041917.0,Asia,53.63,793.5774148
Thailand,1962,29263397.0,Asia,56.061,1002.199172
Thailand,1967,34024249.0,Asia,58.285,1295.46066
Thailand,1972,39276153.0,Asia,60.405,1524.358936
Thailand,1977,44148285.0,Asia,62.494,1961.224635
Thailand,1982,48827160.0,Asia,64.597,2393.219781
Thailand,1987,52910342.0,Asia,66.084,2982.653773
Thailand,1992,56667095.0,Asia,67.298,4616.896545
Thailand,1997,60216677.0,Asia,67.521,5852.625497
Thailand,2002,62806748.0,Asia,68.564,5913.187529
Thailand,2007,65068149.0,Asia,70.616,7458.396327
Thailand,2012,72164320.0,Asia,73.479,7026.651074
Thailand,2017,76349349.0,Asia,75.215,7639.064089
Thailand,2022,80534378.0,Asia,76.95,8251.477104
Thailand,2025,83045396.0,Asia,77.991,8618.924914
Togo,1952,1219113.0,Africa,38.596,859.8086567
Togo,1957,1357445.0,Africa,41.208,925.9083202
Togo,1962,1528098.0,Africa,43.922,1067.53481
Togo,1967,1735550.0,Africa,46.769,1477.59676
Togo,1972,2056351.0,Africa,49.759,1649.660188
Togo,1977,2308582.0,Africa,52.887,1532.776998
Togo,1982,2644765.0,Africa,55.471,1344.577953
Togo,1987,3154264.0,Africa,56.941,1202.201361
Togo,1992,3747553.0,Africa,58.061,1034.298904
Togo,1997,4320890.0,Africa,58.39,982.2869243
Togo,2002,4977378.0,Africa,57.561,886.2205765
Togo,2007,5701579.0,Africa,58.42,882.9699438
Togo,2012,5512464.0,Africa,63.933,1052.769763
Togo,2017,5915002.0,Africa,65.846,1037.223555
Togo,2022,6317541.0,Africa,67.759,1021.677347
Togo,2025,6559064.0,Africa,68.907,1012.349622
Trinidad and Tobago,1952,662850.0,Americas,59.1,3023.271928
Trinidad and Tobago,1957,764900.0,Americas,61.8,4100.3934
Trinidad and Tobago,1962,887498.0,Americas,64.9,4997.523971
Trinidad and Tobago,1967,960155.0,Americas,65.4,5621.368472
Trinidad and Tobago,1972,975199.0,Americas,65.9,6619.551419
Trinidad and Tobago,1977,1039009.0,Americas,68.3,7899.554209
Trinidad and Tobago,1982,1116479.0,Americas,68.832,9119.528607
Trinidad and Tobago,1987,1191336.0,Americas,69.582,7388.597823
Trinidad and Tobago,1992,1183669.0,Americas,69.862,7370.990932
Trinidad and Tobago,1997,1138101.0,Americas,69.465,8792.573126
Trinidad and Tobago,2002,1101832.0,Americas,68.976,11460.60023
Trinidad and Tobago,2007,1056608.0,Americas,69.819,18008.50924
Trinidad and Tobago,2012,1255592.0,Americas,72.472,14001.418353
Trinidad and Tobago,2017,1293918.0,Americas,73.34,14945.194723
Trinidad and Tobago,2022,1332245.0,Americas,74.209,15888.971094
Trinidad and Tobago,2025,1355241.0,Americas,74.73,16455.236916
Tunisia,1952,3647735.0,Africa,44.6,1468.475631
Tunisia,1957,3950849.0,Africa,47.1,1395.232468
Tunisia,1962,4286552.0,Africa,49.579,1660.30321
Tunisia,1967,4786986.0,Africa,52.053,1932.360167
Tunisia,1972,5303507.0,Africa,55.602,2753.285994
Tunisia,1977,6005061.0,Africa,59.837,3120.876811
Tunisia,1982,6734098.0,Africa,64.048,3560.233174
Tunisia,1987,7724976.0,Africa,66.894,3810.419296
Tunisia,1992,8523077.0,Africa,70.001,4332.720164
Tunisia,1997,9231669.0,Africa,71.973,4876.798614
Tunisia,2002,9770575.0,Africa,73.042,5722.895655
Tunisia,2007,10276158.0,Africa,73.923,7092.923025
Tunisia,2012,10927222.0,Africa,79.826,6635.072035
Tunisia,2017,11579599.0,Africa,82.765,7120.896909
Tunisia,2022,12231977.0,Africa,85.704,7606.721784
Tunisia,2025,12623403.0,Africa,87.468,7898.216708
Turkey,1952,22235677.0,Europe,43.585,1969.10098
Turkey,1957,25670939.0,Europe,48.079,2218.754257
Turkey,1962,29788695.0,Europe,52.098,2322.869908
Turkey,1967,33411317.0,Europe,54.336,2826.356387
Turkey,1972,37492953.0,Europe,57.005,3450.69638
Turkey,1977,42404033.0,Europe,59.507,4269.122326
Turkey,1982,47328791.0,Europe,61.036,4241.356344
Turkey,1987,52881328.0,Europe,63.108,5089.043686
Turkey,1992,58179144.0,Europe,66.146,5678.348271
Turkey,1997,63047647.0,Europe,68.835,6601.429915
Turkey,2002,67308928.0,Europe,70.845,6508.085718
Turkey,2007,71158647.0,Europe,71.777,8458.276384
Turkey,2012,75923468.0,Europe,75.857,8084.954925
Turkey,2017,80541077.0,Europe,78.343,8641.185932
Turkey,2022,85158687.0,Europe,80.829,9197.416939
Turkey,2025,87929252.0,Europe,82.321,9531.155543
Uganda,1952,5824797.0,Africa,39.978,734.753484
Uganda,1957,6675501.0,Africa,42.571,774.3710692
Uganda,1962,7688797.0,Africa,45.344,767.2717398
Uganda,1967,8900294.0,Africa,48.051,908.9185217
Uganda,1972,10190285.0,Africa,51.016,950.735869
Uganda,1977,11457758.0,Africa,50.35,843.7331372
Uganda,1982,12939400.0,Africa,49.849,682.2662268
Uganda,1987,15283050.0,Africa,51.509,617.7244065
Uganda,1992,18252190.0,Africa,48.825,644.1707969
Uganda,1997,21210254.0,Africa,44.578,816.559081
Uganda,2002,24739869.0,Africa,47.813,927.7210018
Uganda,2007,29170398.0,Africa,51.542,1056.380121
Uganda,2012,27487198.0,Africa,51.57,873.538649
Uganda,2017,29506605.0,Africa,52.178,883.254781
Uganda,2022,31526012.0,Africa,52.786,892.970913
Uganda,2025,32737657.0,Africa,53.151,898.800593
United Kingdom,1952,50430000.0,Europe,69.18,9979.508487
United Kingdom,1957,51430000.0,Europe,70.42,11283.17795
United Kingdom,1962,53292000.0,Europe,70.76,12477.17707
United Kingdom,1967,54959000.0,Europe,71.36,14142.85089
United Kingdom,1972,56079000.0,Europe,72.01,15895.11641
United Kingdom,1977,56179000.0,Europe,72.76,17428.74846
United Kingdom,1982,56339704.0,Europe,74.04,18232.42452
United Kingdom,1987,56981620.0,Europe,75.007,21664.78767
United Kingdom,1992,57866349.0,Europe,76.42,22705.09254
United Kingdom,1997,58808266.0,Europe,77.218,26074.53136
United Kingdom,2002,59912431.0,Europe,78.471,29478.99919
United Kingdom,2007,60776238.0,Europe,79.425,33203.26128
United Kingdom,2012,61682565.0,Europe,79.966,32456.133213
United Kingdom,2017,62543298.0,Europe,80.896,34467.773248
United Kingdom,2022,63404032.0,Europe,81.826,36479.413283
United Kingdom,2025,63920471.0,Europe,82.384,37686.397304
United States,1952,157553000.0,Americas,68.44,13990.48208
United States,1957,171984000.0,Americas,69.49,14847.12712
United States,1962,186538000.0,Americas,70.21,16173.14586
United States,1967,198712000.0,Americas,70.76,19530.36557
United States,1972,209896000.0,Americas,71.34,21806.03594
United States,1977,220239000.0,Americas,73.38,24072.63213
United States,1982,232187835.0,Americas,74.65,25009.55914
United States,1987,242803533.0,Americas,75.02,29884.35041
United States,1992,256894189.0,Americas,76.09,32003.93224
United States,1997,272911760.0,Americas,76.81,35767.43303
United States,2002,287675526.0,Americas,77.31,39097.09955
United States,2007,301139947.0,Americas,78.242,42951.65309
United States,2012,310640297.0,Americas,79.464,43568.477413
United States,2017,323321691.0,Americas,80.385,46231.142962
United States,2022,336003086.0,Americas,81.306,48893.808511
United States,2025,343611923.0,Americas,81.858,50491.40784
Uruguay,1952,2252965.0,Americas,66.071,5716.766744
Uruguay,1957,2424959.0,Americas,67.044,6150.772969
Uruguay,1962,2598466.0,Americas,68.253,5603.357717
Uruguay,1967,2748579.0,Americas,68.468,5444.61962
Uruguay,1972,2829526.0,Americas,68.673,5703.408898
Uruguay,1977,2873520.0,Americas,69.481,6504.339663
Uruguay,1982,2953997.0,Americas,70.805,6920.223051
Uruguay,1987,3045153.0,Americas,71.918,7452.398969
Uruguay,1992,3149262.0,Americas,72.752,8137.004775
Uruguay,1997,3262838.0,Americas,74.223,9230.240708
Uruguay,2002,3363085.0,Americas,75.307,7727.002004
Uruguay,2007,3447496.0,Americas,76.384,10611.46299
Uruguay,2012,3570767.0,Americas,76.738,9657.875911
Uruguay,2017,3672041.0,Americas,77.654,10051.374793
Uruguay,2022,3773315.0,Americas,78.571,10444.873675
Uruguay,2025,3834080.0,Americas,79.12,10680.973004
Venezuela,1952,5439568.0,Americas,55.088,7689.799761
Venezuela,1957,6702668.0,Americas,57.907,9802.466526
Venezuela,1962,8143375.0,Americas,60.77,8422.974165
Venezuela,1967,9709552.0,Americas,63.479,9541.474188
Venezuela,1972,11515649.0,Americas,65.712,10505.25966
Venezuela,1977,13503563.0,Americas,67.456,13143.95095
Venezuela,1982,15620766.0,Americas,68.557,11152.41011
Venezuela,1987,17910182.0,Americas,70.19,9883.584648
Venezuela,1992,20265563.0,Americas,71.15,10733.92631
Venezuela,1997,22374398.0,Americas,72.146,10165.49518
Venezuela,2002,24287670.0,Americas,72.766,8605.047831
Venezuela,2007,26084662.0,Americas,73.747,11415.80569
Venezuela,2012,27835689.0,Americas,77.297,11100.167133
Venezuela,2017,29790441.0,Americas,78.945,11255.805731
Venezuela,2022,31745193.0,Americas,80.594,11411.444328
Venezuela,2025,32918044.0,Americas,81.583,11504.827486
Vietnam,1952,26246839.0,Asia,40.412,605.0664917
Vietnam,1957,28998543.0,Asia,42.887,676.2854478
Vietnam,1962,33796140.0,Asia,45.363,772.0491602
Vietnam,1967,39463910.0,Asia,47.838,637.1232887
Vietnam,1972,44655014.0,Asia,50.254,699.5016441
Vietnam,1977,50533506.0,Asia,55.764,713.5371196
Vietnam,1982,56142181.0,Asia,58.816,707.2357863
Vietnam,1987,62826491.0,Asia,62.82,820.7994449
Vietnam,1992,69940728.0,Asia,67.662,989.0231487
Vietnam,1997,76048996.0,Asia,70.672,1385.896769
Vietnam,2002,80908147.0,Asia,73.017,1764.456677
Vietnam,2007,85262356.0,Asia,74.249,2441.576404
Vietnam,2012,91492077.0,Asia,79.307,1845.193859
Vietnam,2017,97172617.0,Asia,82.665,1972.498666
Vietnam,2022,102853157.0,Asia,86.023,2099.803472
Vietnam,2025,106261480.0,Asia,88.038,2176.186357
West Bank and Gaza,1952,1030585.0,Asia,43.16,1515.592329
West Bank and Gaza,1957,1070439.0,Asia,45.671,1827.067742
West Bank and Gaza,1962,1133134.0,Asia,48.127,2198.956312
West Bank and Gaza,1967,1142636.0,Asia,51.631,2649.715007
West Bank and Gaza,1972,1089572.0,Asia,56.532,3133.409277
West Bank and Gaza,1977,1261091.0,Asia,60.765,3682.831494
West Bank and Gaza,1982,1425876.0,Asia,64.406,4336.032082
West Bank and Gaza,1987,1691210.0,Asia,67.046,5107.197384
West Bank and Gaza,1992,2104779.0,Asia,69.718,6017.654756
West Bank and Gaza,1997,2826046.0,Asia,71.096,7110.667619
West Bank and Gaza,2002,3389578.0,Asia,72.37,4515.487575
West Bank and Gaza,2007,4018332.0,Asia,73.422,3025.349798
West Bank and Gaza,2012,3493339.0,Asia,79.864,6000.891178
West Bank and Gaza,2017,3746375.0,Asia,82.87,6345.644162
West Bank and Gaza,2022,3999411.0,Asia,85.875,6690.397146
West Bank and Gaza,2025,4151233.0,Asia,87.679,6897.248937
Yemen Rep.,1952,4963829.0,Asia,32.548,781.7175761
Yemen Rep.,1957,5498090.0,Asia,33.97,804.8304547
Yemen Rep.,1962,6120081.0,Asia,35.18,825.6232006
Yemen Rep.,1967,6740785.0,Asia,36.984,862.4421463
Yemen Rep.,1972,7407075.0,Asia,39.848,1265.047031
Yemen Rep.,1977,8403990.0,Asia,44.175,1829.765177
Yemen Rep.,1982,9657618.0,Asia,49.113,1977.55701
Yemen Rep.,1987,11219340.0,Asia,52.922,1971.741538
Yemen Rep.,1992,13367997.0,Asia,55.599,1879.496673
Yemen Rep.,1997,15826497.0,Asia,58.02,2117.484526
Yemen Rep.,2002,18701257.0,Asia,60.308,2234.820827
Yemen Rep.,2007,22211743.0,Asia,62.698,2280.769906
Yemen Rep.,2012,20441531.0,Asia,66.458,2609.176178
Yemen Rep.,2017,21918199.0,Asia,69.485,2769.161025
Yemen Rep.,2022,23394866.0,Asia,72.512,2929.145872
Yemen Rep.,2025,24280867.0,Asia,74.329,3025.13678
Zambia,1952,2672000.0,Africa,42.038,1147.388831
Zambia,1957,3016000.0,Africa,44.077,1311.956766
Zambia,1962,3421000.0,Africa,46.023,1452.725766
Zambia,1967,3900000.0,Africa,47.768,1777.077318
Zambia,1972,4506497.0,Africa,50.107,1773.498265
Zambia,1977,5216550.0,Africa,51.386,1588.688299
Zambia,1982,6100407.0,Africa,51.821,1408.678565
Zambia,1987,7272406.0,Africa,50.821,1213.315116
Zambia,1992,8381163.0,Africa,46.1,1210.884633
Zambia,1997,9417789.0,Africa,40.238,1071.353818
Zambia,2002,10595811.0,Africa,39.193,1071.613938
Zambia,2007,11746035.0,Africa,42.384,1271.211593
Zambia,2012,11844659.0,Africa,44.033,1172.695743
Zambia,2017,12689406.0,Africa,43.73,1144.156717
Zambia,2022,13534153.0,Africa,43.428,1115.617692
Zambia,2025,14041001.0,Africa,43.247,1098.494276
Zimbabwe,1952,3080907.0,Africa,48.451,406.8841148
Zimbabwe,1957,3646340.0,Africa,50.469,518.7642681
Zimbabwe,1962,4277736.0,Africa,52.358,527.2721818
Zimbabwe,1967,4995432.0,Africa,53.995,569.7950712
Zimbabwe,1972,5861135.0,Africa,55.635,799.3621758
Zimbabwe,1977,6642107.0,Africa,57.674,685.5876821
Zimbabwe,1982,7636524.0,Africa,60.363,788.8550411
Zimbabwe,1987,9216418.0,Africa,62.351,706.1573059
Zimbabwe,1992,10704340.0,Africa,60.377,693.4207856
Zimbabwe,1997,11404948.0,Africa,46.809,792.4499603
Zimbabwe,2002,11926563.0,Africa,39.989,672.0386227
Zimbabwe,2007,12311143.0,Africa,43.487,469.7092981
Zimbabwe,2012,13677190.0,Africa,49.64,735.143769
Zimbabwe,2017,14605687.0,Africa,49.175,750.418496
Zimbabwe,2022,15534183.0,Africa,48.71,765.693223
Zimbabwe,2025,16091280.0,Africa,48.431,774.85806
