country;year;pop;continent;lifeExp;gdpPercap;code;child_mortality;co2_share;daily_protein_consumption;literacy_rate
Paraguay;1992;4483945.0;Americas;68.225;4196.411078;PRY;43.1;0.0046;73.75;90.27182
Paraguay;1997;5154123.0;Americas;69.4;4247.400261;PRY;36.7;0.006;80.49;
Paraguay;2002;5884491.0;Americas;70.755;3783.674243;PRY;31.5;0.0071;81.37;
Paraguay;2007;6667147.0;Americas;71.752;4172.838464;PRY;26.7;0.0079;68.51;94.55822
Peru;1952;8025700.0;Americas;43.902;3758.523437;PER;308.9;0.0836;;
Peru;1957;9146100.0;Americas;46.263;4245.256698;PER;252.8;0.0838;;
Peru;1962;10516500.0;Americas;49.096;4957.037982;PER;214.6;0.0847;54.91;
Peru;1967;12132200.0;Americas;51.445;5788.09333;PER;179.6;0.088;54.19;
Peru;1972;13954700.0;Americas;55.448;5937.827283;PER;154.0;0.0924;54.9;
Peru;1977;15990099.0;Americas;58.447;6281.290855;PER;133.4;0.0976;54.15;
Peru;1982;18125129.0;Americas;61.406;6434.501797;PER;118.1;0.1013;55.2;
Peru;1987;20195924.0;Americas;64.134;6360.943444;PER;94.0;0.1024;55.89;
Peru;1992;22430449.0;Americas;66.458;4446.380924;PER;71.3;0.1018;54.04;
Peru;1997;24748122.0;Americas;68.386;5838.347657;PER;50.1;0.1022;64.88;
Peru;2002;26769436.0;Americas;69.906;5909.020073;PER;34.3;0.1036;62.97;
Peru;2007;28674757.0;Americas;71.421;7408.905561;PER;24.0;0.1053;69.47;89.590813
Philippines;1952;22438691.0;Asia;47.752;1272.880995;PHL;154.6;0.0059;;
Philippines;1957;26072194.0;Asia;51.334;1547.944844;PHL;118.1;0.0155;;
Philippines;1962;30325264.0;Asia;54.757;1649.552153;PHL;97.8;0.0262;40.08;
Philippines;1967;35356600.0;Asia;56.393;1814.12743;PHL;87.6;0.0413;43.36;
Philippines;1972;40850141.0;Asia;58.065;1989.37407;PHL;82.9;0.0617;46.88;
Philippines;1977;46850962.0;Asia;60.06;2373.204287;PHL;83.1;0.0825;47.2;
Philippines;1982;53456774.0;Asia;62.082;2603.273765;PHL;79.7;0.0987;50.53;
Philippines;1987;60017788.0;Asia;64.151;2189.634995;PHL;69.2;0.1065;46.98;
Philippines;1992;67185766.0;Asia;66.458;2279.324017;PHL;52.4;0.1173;51.41;
Philippines;1997;75012988.0;Asia;68.564;2536.534925;PHL;43.0;0.1339;53.1;
Philippines;2002;82995088.0;Asia;70.303;2650.921068;PHL;38.2;0.1509;54.92;
Philippines;2007;91077287.0;Asia;71.688;3190.481016;PHL;34.3;0.1617;59.7;
Poland;1952;25730551.0;Europe;61.31;4029.329699;POL;140.16;2.3832;;
Poland;1957;28235346.0;Europe;65.77;4734.253019;POL;91.46000000000001;2.357;;
Poland;1962;30329617.0;Europe;67.64;5338.752143;POL;55.6;2.3288;96.72;
Poland;1967;31785378.0;Europe;69.61;6557.152776;POL;40.2;2.3022;100.89;
Poland;1972;33039545.0;Europe;70.85;8006.506993;POL;32.5;2.2651;106.0;
Poland;1977;34621254.0;Europe;70.67;9508.141454;POL;26.4;2.2479;111.7;
Poland;1982;36227381.0;Europe;71.32;8451.531004;POL;22.7;2.2528;98.43;
Poland;1987;37740710.0;Europe;70.98;9082.351172;POL;18.9;2.2509;104.37;
Poland;1992;38370697.0;Europe;70.99;7738.881247;POL;16.4;2.1906;102.13;
Poland;1997;38654957.0;Europe;72.75;10159.58368;POL;12.0;2.1185;97.12;
Poland;2002;38625976.0;Europe;74.67;12002.23908;POL;8.4;2.0258;100.59;
Poland;2007;38518241.0;Europe;75.563;15389.92468;POL;7.0;1.919;99.59;
Portugal;1952;8526050.0;Europe;59.82;3068.319867;PRT;143.7;0.0906;;
Portugal;1957;8817650.0;Europe;61.51;3774.571743;PRT;121.8;0.0908;;
Portugal;1962;9019800.0;Europe;64.39;4727.954889;PRT;104.3;0.0909;73.21;
Portugal;1967;9103000.0;Europe;66.6;6361.517993;PRT;77.7;0.0922;82.4;
Portugal;1972;8970450.0;Europe;69.26;9022.247417;PRT;58.0;0.0944;84.91;
Portugal;1977;9662600.0;Europe;70.41;10172.48572;PRT;35.6;0.0989;83.11;
Portugal;1982;9859650.0;Europe;72.77;11753.84291;PRT;24.2;0.1046;77.67;
Portugal;1987;9915289.0;Europe;74.06;13039.30876;PRT;18.2;0.1106;96.71;
Portugal;1992;9927680.0;Europe;74.86;16207.26663;PRT;12.4;0.1218;104.16;
Portugal;1997;10156415.0;Europe;75.97;17641.03156;PRT;8.6;0.1345;106.38;
Portugal;2002;10433867.0;Europe;77.29;19970.90787;PRT;6.1;0.1495;112.3;
Portugal;2007;10642836.0;Europe;78.098;20509.64777;PRT;4.2;0.1585;117.27;
Puerto Rico;1952;2227000.0;Americas;64.28;3081.959785;PRI;;;;
Puerto Rico;1957;2260000.0;Americas;68.54;3907.156189;PRI;;;;
Puerto Rico;1962;2448046.0;Americas;69.62;5108.34463;PRI;;;;
Puerto Rico;1967;2648961.0;Americas;71.1;6929.277714;PRI;;;;
Puerto Rico;1972;2847132.0;Americas;72.16;9123.041742;PRI;;;;
Puerto Rico;1977;3080828.0;Americas;73.44;9770.524921;PRI;;;;
Puerto Rico;1982;3279001.0;Americas;73.75;10330.98915;PRI;;;;
Puerto Rico;1987;3444468.0;Americas;74.63;12281.34191;PRI;;;;
Puerto Rico;1992;3585176.0;Americas;73.911;14641.58711;PRI;;;;
Puerto Rico;1997;3759430.0;Americas;74.917;16999.4333;PRI;;;;
Puerto Rico;2002;3859606.0;Americas;77.778;18855.60618;PRI;;;;
Puerto Rico;2007;3942491.0;Americas;78.746;19328.70901;PRI;;;;
Reunion;1952;257700.0;Africa;52.724;2718.885295;;;0.0;;
Reunion;1957;308700.0;Africa;55.09;2769.451844;;;0.0001;;
Reunion;1962;358900.0;Africa;57.666;3173.72334;;;0.0002;;
Reunion;1967;414024.0;Africa;60.542;4021.175739;;;0.0004;;
Reunion;1972;461633.0;Africa;64.274;5047.658563;;;0.0006;;
Reunion;1977;492095.0;Africa;67.064;4319.804067;;;0.001;;
Reunion;1982;517810.0;Africa;69.885;5267.219353;;;0.0015;;
Reunion;1987;562035.0;Africa;71.913;5303.377488;;;0.002;;
Reunion;1992;622191.0;Africa;73.615;6101.255823;;;0.0025;;
Reunion;1997;684810.0;Africa;74.772;6071.941411;;;0.0032;;
Reunion;2002;743981.0;Africa;75.744;6316.1652;;;0.0041;;
Reunion;2007;798094.0;Africa;76.442;7670.122558;;;0.005;;
Romania;1952;16630000.0;Europe;61.05;3144.613186;ROU;158.51;0.3141;;
Romania;1957;17829327.0;Europe;64.1;3943.370225;ROU;115.43;0.3407;;
Romania;1962;18680721.0;Europe;66.8;4734.997586;ROU;76.7;0.3765;87.08;
Romania;1967;19284814.0;Europe;66.8;6470.866545;ROU;74.8;0.4236;88.86;
Romania;1972;20662648.0;Europe;69.21;8011.414402;ROU;58.3;0.4849;88.81;
Romania;1977;21658597.0;Europe;69.46;9356.39724;ROU;46.7;0.5565;92.84;
Romania;1982;22356726.0;Europe;69.66;9605.314053;ROU;39.5;0.627;89.89;
Romania;1987;22686371.0;Europe;69.53;9696.273295;ROU;39.8;0.678;90.85;
Romania;1992;22797027.0;Europe;69.36;6598.409903;ROU;35.2;0.692;85.27;96.709976
Romania;1997;22562458.0;Europe;69.72;7346.547557;ROU;30.4;0.673;95.64;
Romania;2002;22404337.0;Europe;71.322;7885.360081;ROU;24.9;0.6413;104.06;97.297592
Romania;2007;22276056.0;Europe;72.476;10808.47561;ROU;17.6;0.6078;108.71;
Rwanda;1952;2534927.0;Africa;40.0;493.3238752;RWA;264.188;0.0;;
Rwanda;1957;2822082.0;Africa;41.5;540.2893983;RWA;233.4;0.0;;
Rwanda;1962;3051242.0;Africa;43.0;597.4730727;RWA;208.8;0.0001;47.43;
Rwanda;1967;3451079.0;Africa;44.1;510.9637142;RWA;207.6;0.0001;60.62;
Rwanda;1972;3992121.0;Africa;44.6;590.5806638;RWA;224.3;0.0002;55.74;
Rwanda;1977;4657072.0;Africa;45.0;670.0806011;RWA;246.2;0.0003;60.44;
Rwanda;1982;5507565.0;Africa;46.218;881.5706467;RWA;183.3;0.0006;56.35;
Rwanda;1987;6349365.0;Africa;44.02;847.991217;RWA;150.6;0.001;52.15;
Rwanda;1992;7290203.0;Africa;23.599;737.0685949;RWA;163.5;0.0012;46.35;
Rwanda;1997;7212583.0;Africa;36.087;589.9445051;RWA;215.7;0.0013;41.31;
Rwanda;2002;7852401.0;Africa;43.413;785.6537648;RWA;151.2;0.0014;47.91;
Rwanda;2007;8860588.0;Africa;46.242;863.0884639;RWA;84.3;0.0014;52.75;
Sao Tome and Principe;1952;60011.0;Africa;46.471;879.5835855;STP;228.09;0.0;;
Sao Tome and Principe;1957;61325.0;Africa;48.945;860.7369026;STP;189.7;0.0;;
Sao Tome and Principe;1962;65345.0;Africa;51.893;1071.551119;STP;132.2;0.0;47.08;
Sao Tome and Principe;1967;70787.0;Africa;54.425;1384.840593;STP;92.1;0.0;53.63;
Sao Tome and Principe;1972;76595.0;Africa;56.48;1532.985254;STP;88.2;0.0;43.61;
Sao Tome and Principe;1977;86796.0;Africa;58.55;1737.561657;STP;91.1;0.0001;42.25;
Sao Tome and Principe;1982;98593.0;Africa;60.351;1890.218117;STP;95.7;0.0001;47.71;
Sao Tome and Principe;1987;110812.0;Africa;61.728;1516.525457;STP;106.4;0.0001;43.34;
Sao Tome and Principe;1992;125911.0;Africa;62.742;1428.777814;STP;110.7;0.0001;51.03;
Sao Tome and Principe;1997;145608.0;Africa;63.306;1339.076036;STP;100.2;0.0001;48.46;
Sao Tome and Principe;2002;170372.0;Africa;64.337;1353.09239;STP;81.5;0.0001;52.18;
Sao Tome and Principe;2007;199579.0;Africa;65.528;1598.435089;STP;64.0;0.0002;58.13;
Saudi Arabia;1952;4005677.0;Asia;39.875;6459.554823;SAU;269.93600000000004;0.0515;;
Saudi Arabia;1957;4419650.0;Asia;42.868;8157.591248;SAU;252.776;0.0476;;
Saudi Arabia;1962;4943029.0;Asia;45.914;11626.41975;SAU;230.546;0.0463;46.65;
Saudi Arabia;1967;5618198.0;Asia;49.901;16903.04886;SAU;200.711;0.0524;48.88;
Saudi Arabia;1972;6472756.0;Asia;53.886;24837.42865;SAU;161.5;0.0965;44.26;
Saudi Arabia;1977;8128505.0;Asia;58.69;34167.7626;SAU;118.3;0.1725;60.61;
Saudi Arabia;1982;11254672.0;Asia;63.012;33693.17525;SAU;85.8;0.2652;76.53;
Saudi Arabia;1987;14619745.0;Asia;66.295;21198.26136;SAU;58.2;0.3495;72.9;
Saudi Arabia;1992;16945857.0;Asia;68.768;24841.61777;SAU;36.8;0.4388;74.0;70.821648
Saudi Arabia;1997;21229759.0;Asia;70.533;20586.69019;SAU;26.1;0.5244;82.13;
Saudi Arabia;2002;24501530.0;Asia;71.626;19014.54118;SAU;21.2;0.5894;81.79;
Saudi Arabia;2007;27601038.0;Asia;72.777;21654.83194;SAU;18.7;0.6769;85.04;
Senegal;1952;2755589.0;Africa;37.278;1450.356983;SEN;334.3;0.0;;
Senegal;1957;3054547.0;Africa;39.329;1567.653006;SEN;309.7;0.0;;
Senegal;1962;3430243.0;Africa;41.454;1654.988723;SEN;301.3;0.001;61.73;
Senegal;1967;3965841.0;Africa;43.563;1612.404632;SEN;299.2;0.0024;72.2;
Senegal;1972;4588696.0;Africa;45.815;1597.712056;SEN;278.6;0.003;59.14;
Senegal;1977;5260855.0;Africa;48.879;1561.769116;SEN;231.5;0.0043;61.37;
Senegal;1982;6147783.0;Africa;52.379;1518.479984;SEN;192.9;0.0061;66.88;
Senegal;1987;7171347.0;Africa;55.769;1441.72072;SEN;157.2;0.0071;66.02;
Senegal;1992;8307920.0;Africa;58.196;1367.899369;SEN;139.3;0.0081;61.74;
Senegal;1997;9535314.0;Africa;60.187;1392.368347;SEN;145.0;0.009;57.5;
Senegal;2002;10870037.0;Africa;61.6;1519.635262;SEN;123.0;0.0097;52.04;39.275249
Senegal;2007;12267493.0;Africa;63.062;1712.472136;SEN;83.7;0.0106;58.24;
Serbia;1952;6860147.0;Europe;57.996;3581.459448;SRB;;0.0;;
Serbia;1957;7271135.0;Europe;61.685;4981.090891;SRB;;0.0;;
Serbia;1962;7616060.0;Europe;64.531;6289.629157;SRB;;0.0188;;
Serbia;1967;7971222.0;Europe;66.914;7991.707066;SRB;;0.0426;;
Serbia;1972;8313288.0;Europe;68.7;10522.06749;SRB;;0.0667;;
Serbia;1977;8686367.0;Europe;70.3;12980.66956;SRB;;0.0914;;
Serbia;1982;9032824.0;Europe;70.162;15181.0927;SRB;;0.1145;;
Serbia;1987;9230783.0;Europe;71.218;15870.87851;SRB;;0.1356;;
Serbia;1992;9826397.0;Europe;71.659;9325.068238;SRB;;0.1482;;
Serbia;1997;10336594.0;Europe;72.232;7914.320304;SRB;;0.152;;
Serbia;2002;10111559.0;Europe;73.213;7236.075251;SRB;;0.1544;;
Serbia;2007;10150265.0;Europe;74.002;9786.534714;SRB;;0.1571;78.44;
Sierra Leone;1952;2143249.0;Africa;30.331;879.7877358;SLE;428.93333333333334;0.0002;;
Sierra Leone;1957;2295678.0;Africa;31.57;1004.484437;SLE;411.8;0.0005;;
Sierra Leone;1962;2467895.0;Africa;32.767;1116.639877;SLE;383.3;0.001;40.5;
Sierra Leone;1967;2662190.0;Africa;34.113;1206.043465;SLE;355.0;0.0012;48.17;
Sierra Leone;1972;2879013.0;Africa;35.4;1353.759762;SLE;328.2;0.0019;46.97;
Sierra Leone;1977;3140897.0;Africa;36.788;1348.285159;SLE;305.7;0.002;46.48;
Sierra Leone;1982;3464522.0;Africa;38.445;1465.010784;SLE;287.7;0.0022;44.13;
Sierra Leone;1987;3868905.0;Africa;40.006;1294.447788;SLE;274.0;0.0024;41.07;
Sierra Leone;1992;4260884.0;Africa;38.333;1068.696278;SLE;263.9;0.0023;42.36;
Sierra Leone;1997;4578212.0;Africa;39.897;574.6481576;SLE;247.6;0.0023;48.13;
Sierra Leone;2002;5359092.0;Africa;41.012;699.489713;SLE;219.6;0.0022;46.92;
Sierra Leone;2007;6144562.0;Africa;42.568;862.5407561;SLE;191.5;0.0022;50.14;
Singapore;1952;1127000.0;Asia;60.396;2315.138227;SGP;96.88;0.0;;
Singapore;1957;1445929.0;Asia;63.179;2843.104409;SGP;61.5;0.0006;;
Singapore;1962;1750200.0;Asia;65.798;3674.735572;SGP;40.5;0.0036;;
Singapore;1967;1977600.0;Asia;67.946;4977.41854;SGP;32.0;0.0066;;
Singapore;1972;2152400.0;Asia;69.521;8597.756202;SGP;24.3;0.0208;;
Singapore;1977;2325300.0;Asia;70.795;11210.08948;SGP;15.2;0.0406;;
Singapore;1982;2651869.0;Asia;71.76;15169.16112;SGP;13.2;0.0592;;
Singapore;1987;2794552.0;Asia;73.56;18861.53081;SGP;9.8;0.0741;;
Singapore;1992;3235865.0;Asia;75.788;24769.8912;SGP;6.3;0.0898;;
Singapore;1997;3802309.0;Asia;77.158;33519.4766;SGP;4.8;0.1062;;
Singapore;2002;4197776.0;Asia;78.77;36023.1054;SGP;3.4;0.1166;;
Singapore;2007;4553009.0;Asia;79.972;47143.17964;SGP;2.9;0.1143;;
Slovak Republic;1952;3558137.0;Europe;64.36;5074.659104;;;;;
Slovak Republic;1957;3844277.0;Europe;67.45;6093.26298;;;;;
Slovak Republic;1962;4237384.0;Europe;70.33;7481.107598;;;;;
Slovak Republic;1967;4442238.0;Europe;70.98;8412.902397;;;;;
Slovak Republic;1972;4593433.0;Europe;70.35;9674.167626;;;;;
Slovak Republic;1977;4827803.0;Europe;70.45;10922.66404;;;;;
Slovak Republic;1982;5048043.0;Europe;70.8;11348.54585;;;;;
Slovak Republic;1987;5199318.0;Europe;71.08;12037.26758;;;;;
Slovak Republic;1992;5302888.0;Europe;71.38;9498.467723;;;;;
Slovak Republic;1997;5383010.0;Europe;72.71;12126.23065;;;;;
Slovak Republic;2002;5410052.0;Europe;73.8;13638.77837;;;;;
Slovak Republic;2007;5447502.0;Europe;74.663;18678.31435;;;;;
Slovenia;1952;1489518.0;Europe;65.57;4215.041741;SVN;84.534;0.0;;
Slovenia;1957;1533070.0;Europe;67.85;5862.276629;SVN;60.994;0.0;;
Slovenia;1962;1582962.0;Europe;69.15;7402.303395;SVN;43.623999999999995;0.0054;;
Slovenia;1967;1646912.0;Europe;69.18;9405.489397;SVN;35.509;0.0122;;
Slovenia;1972;1694510.0;Europe;69.82;12383.4862;SVN;28.372;0.0192;;
Slovenia;1977;1746919.0;Europe;70.97;15277.03017;SVN;22.702;0.0262;;
Slovenia;1982;1861252.0;Europe;71.063;17866.72175;SVN;17.0;0.0328;;
Slovenia;1987;1945870.0;Europe;72.25;18678.53492;SVN;12.7;0.0388;;
Slovenia;1992;1999210.0;Europe;73.64;14214.71681;SVN;9.1;0.0427;75.17;
Slovenia;1997;2011612.0;Europe;75.13;17161.10735;SVN;6.5;0.0455;97.99;
Slovenia;2002;2011497.0;Europe;76.66;20660.01936;SVN;5.0;0.0477;98.63;
Slovenia;2007;2009245.0;Europe;77.926;25768.25759;SVN;3.9;0.0489;98.26;
Somalia;1952;2526994.0;Africa;32.978;1135.749842;SOM;348.86;0.0001;;
Somalia;1957;2780415.0;Africa;34.977;1258.147413;SOM;316.64;0.0002;;
Somalia;1962;3080153.0;Africa;36.981;1369.488336;SOM;280.48;0.0003;;
Somalia;1967;3428839.0;Africa;38.977;1284.73318;SOM;245.99;0.0004;;
Somalia;1972;3840161.0;Africa;40.973;1254.576127;SOM;218.26;0.0006;;
Somalia;1977;4353666.0;Africa;41.974;1450.992513;SOM;204.28;0.0009;;
Somalia;1982;5828892.0;Africa;42.955;1176.807031;SOM;190.3;0.0012;;
Somalia;1987;6921858.0;Africa;44.501;1093.244963;SOM;185.1;0.0017;;
Somalia;1992;6099799.0;Africa;39.658;926.9602964;SOM;174.7;0.0019;;
Somalia;1997;6633514.0;Africa;43.795;930.5964284;SOM;173.6;0.002;;
Somalia;2002;7753310.0;Africa;45.936;882.0818218;SOM;173.6;0.002;;
Somalia;2007;9118773.0;Africa;48.159;926.1410683;SOM;171.2;0.002;;
South Africa;1952;14264935.0;Africa;45.009;4725.295531;ZAF;241.28;0.6675;;
South Africa;1957;16151549.0;Africa;47.985;5487.104219;ZAF;208.2;0.726;;
South Africa;1962;18356657.0;Africa;49.951;5768.729717;ZAF;180.91;0.776;68.22;
South Africa;1967;20997321.0;Africa;51.927;7114.477971;ZAF;157.51000000000002;0.8216;72.73;
South Africa;1972;23935810.0;Africa;53.696;7765.962636;ZAF;135.36;0.8587;74.82;
South Africa;1977;27129932.0;Africa;55.527;8028.651439;ZAF;108.1;0.8922;75.19;
South Africa;1982;31140029.0;Africa;58.161;8568.266228;ZAF;84.0;0.9452;76.35;
South Africa;1987;35933379.0;Africa;60.834;7825.823398;ZAF;67.5;1.0341;75.18;
South Africa;1992;39964159.0;Africa;61.888;7225.069258;ZAF;58.5;1.0904;74.04;
South Africa;1997;42835005.0;Africa;60.236;7479.188244;ZAF;64.7;1.1437;72.98;
South Africa;2002;44433622.0;Africa;53.365;7710.946444;ZAF;79.5;1.1849;74.87;
South Africa;2007;43997828.0;Africa;49.339;9269.657808;ZAF;72.9;1.2217;81.04;88.717247
Spain;1952;28549870.0;Europe;64.94;3834.034742;ESP;91.0;0.507;;
Spain;1957;29841614.0;Europe;66.66;4564.80241;ESP;68.3;0.5172;;
Spain;1962;31158061.0;Europe;69.69;5693.843879;ESP;48.2;0.5273;80.7;
Spain;1967;32850275.0;Europe;71.44;7993.512294;ESP;36.7;0.5419;82.8;
Spain;1972;34513161.0;Europe;73.06;10638.75131;ESP;24.4;0.5829;87.59;
Spain;1977;36439000.0;Europe;74.39;13236.92117;ESP;22.8;0.6557;93.63;
Spain;1982;37983310.0;Europe;76.3;13926.16997;ESP;15.4;0.7196;98.93;
Spain;1987;38880702.0;Europe;76.9;15764.98313;ESP;12.3;0.756;102.16;
Spain;1992;39549438.0;Europe;77.57;18603.06452;ESP;10.1;0.7925;107.69;
Spain;1997;39855442.0;Europe;78.77;20445.29896;ESP;7.3;0.8315;108.59;
Spain;2002;40152517.0;Europe;79.78;24835.47166;ESP;6.2;0.8787;115.4;
Spain;2007;40448191.0;Europe;80.941;28821.0637;ESP;5.2;0.9202;111.24;97.938843
Sri Lanka;1952;7982342.0;Asia;57.593;1083.53203;LKA;131.7;0.0021;;
Sri Lanka;1957;9128546.0;Asia;61.456;1072.546602;LKA;111.1;0.0051;;
Sri Lanka;1962;10421936.0;Asia;62.192;1074.47196;LKA;90.4;0.0078;42.41;
Sri Lanka;1967;11737396.0;Asia;64.266;1135.514326;LKA;76.4;0.0101;48.79;
Sri Lanka;1972;13016733.0;Asia;65.042;1213.39553;LKA;68.8;0.0124;45.17;
Sri Lanka;1977;14116836.0;Asia;65.949;1348.775651;LKA;59.3;0.0132;46.05;
Sri Lanka;1982;15410151.0;Asia;68.757;1648.079789;LKA;42.3;0.0142;46.08;
Sri Lanka;1987;16495304.0;Asia;69.011;1876.766827;LKA;24.3;0.0151;48.15;
Sri Lanka;1992;17587060.0;Asia;70.379;2153.739222;LKA;21.2;0.0155;48.18;
Sri Lanka;1997;18698655.0;Asia;70.457;2664.477257;LKA;18.7;0.0168;51.86;
Sri Lanka;2002;19576783.0;Asia;70.815;3015.378833;LKA;15.1;0.0193;53.06;
Sri Lanka;2007;20378239.0;Asia;72.396;3970.095407;LKA;12.3;0.0218;56.28;
Sudan;1952;8504667.0;Africa;38.635;1615.991129;SDN;216.098;0.0008;;
Sudan;1957;9753392.0;Africa;39.624;1770.337074;SDN;188.0;0.0024;;
Sudan;1962;11183227.0;Africa;40.87;1959.593767;SDN;171.9;0.0042;;
Sudan;1967;12716129.0;Africa;42.858;1687.997641;SDN;159.4;0.0066;;
Sudan;1972;14597019.0;Africa;45.083;1659.652775;SDN;152.0;0.0105;;
Sudan;1977;17104986.0;Africa;47.8;2202.988423;SDN;145.5;0.013;;
Sudan;1982;20367053.0;Africa;50.338;1895.544073;SDN;139.9;0.0139;;
Sudan;1987;24725960.0;Africa;51.744;1507.819159;SDN;133.0;0.0147;;
Sudan;1992;28227588.0;Africa;53.556;1492.197043;SDN;124.6;0.0155;;
Sudan;1997;32160729.0;Africa;55.373;1632.210764;SDN;115.1;0.0158;;
Sudan;2002;37090298.0;Africa;56.369;1993.398314;SDN;102.3;0.0168;;
Sudan;2007;42292929.0;Africa;58.556;2602.394995;SDN;89.8;0.0195;;
Swaziland;1952;290243.0;Africa;41.407;1148.376626;SWZ;235.7;0.0;;
Swaziland;1957;326741.0;Africa;43.424;1244.708364;SWZ;219.4;0.0;;
Swaziland;1962;370006.0;Africa;44.992;1856.182125;SWZ;202.0;0.0;65.21;
Swaziland;1967;420690.0;Africa;46.633;2613.101665;SWZ;182.1;0.0002;59.2;
Swaziland;1972;480105.0;Africa;49.552;3364.836625;SWZ;159.4;0.0005;64.1;
Swaziland;1977;551425.0;Africa;52.537;3781.410618;SWZ;129.2;0.0007;59.49;
Swaziland;1982;649901.0;Africa;55.561;3895.384018;SWZ;102.8;0.001;60.87;
Swaziland;1987;779348.0;Africa;57.678;3984.839812;SWZ;80.0;0.0011;61.23;
Swaziland;1992;962344.0;Africa;58.474;3553.0224;SWZ;75.3;0.0012;58.7;
Swaziland;1997;1054486.0;Africa;54.289;3876.76846;SWZ;104.6;0.0013;59.66;
Swaziland;2002;1130269.0;Africa;43.869;4128.116943;SWZ;128.1;0.0017;65.14;
Swaziland;2007;1133066.0;Africa;39.613;4513.480643;SWZ;118.3;0.0019;59.69;
Sweden;1952;7124673.0;Europe;71.86;8527.844662;SWE;24.36;0.4103;;
Sweden;1957;7363802.0;Europe;72.49;9911.878226;SWE;21.16;0.4248;;
Sweden;1962;7561588.0;Europe;73.37;12329.44192;SWE;18.43;0.4366;84.6;
Sweden;1967;7867931.0;Europe;74.16;15258.29697;SWE;14.69;0.4548;86.58;
Sweden;1972;8122293.0;Europe;74.72;17832.02464;SWE;12.54;0.4751;85.82;
Sweden;1977;8251648.0;Europe;75.44;18855.72521;SWE;9.37;0.4768;95.27;
Sweden;1982;8325260.0;Europe;76.42;20667.38125;SWE;8.02;0.4635;96.65;
Sweden;1987;8421403.0;Europe;77.19;23586.92927;SWE;7.33;0.442;94.05;
Sweden;1992;8718867.0;Europe;78.16;23880.01683;SWE;6.18;0.418;98.68;
Sweden;1997;8897619.0;Europe;79.39;25266.59499;SWE;4.35;0.3989;99.56;
Sweden;2002;8954175.0;Europe;80.04;29341.63093;SWE;4.04;0.3797;107.7;
Sweden;2007;9031088.0;Europe;80.884;33859.74835;SWE;3.14;0.3571;107.05;
Switzerland;1952;4815000.0;Europe;69.62;14734.23275;CHE;35.8;0.2035;;
Switzerland;1957;5126000.0;Europe;70.56;17909.48973;CHE;28.9;0.2028;;
Switzerland;1962;5666000.0;Europe;71.32;20431.0927;CHE;25.4;0.204;89.96;
Switzerland;1967;6063000.0;Europe;72.77;22966.14432;CHE;20.7;0.213;87.39;
Switzerland;1972;6401400.0;Europe;73.78;27195.11304;CHE;16.7;0.2225;92.28;
Switzerland;1977;6316424.0;Europe;75.39;26982.29052;CHE;12.1;0.2252;95.99;
Switzerland;1982;6468126.0;Europe;76.21;28397.71512;CHE;9.7;0.2227;98.87;
Switzerland;1987;6649942.0;Europe;77.41;30281.70459;CHE;8.8;0.2202;99.77;
Switzerland;1992;6995447.0;Europe;78.03;31871.5303;CHE;7.5;0.217;99.38;
Switzerland;1997;7193761.0;Europe;79.37;32135.32301;CHE;5.9;0.2135;93.35;
Switzerland;2002;7361757.0;Europe;80.62;34480.95771;CHE;5.5;0.2097;93.77;
Switzerland;2007;7554661.0;Europe;81.701;37506.41907;CHE;4.8;0.2032;94.02;
Syria;1952;3661549.0;Asia;45.883;1643.485354;SYR;276.8;0.0007;;
Syria;1957;4149908.0;Asia;48.284;2117.234893;SYR;211.1;0.003;;
Syria;1962;4834621.0;Asia;50.305;2193.037133;SYR;161.4;0.0069;;
Syria;1967;5680812.0;Asia;53.655;1881.923632;SYR;124.2;0.0114;;
Syria;1972;6701172.0;Asia;57.296;2571.423014;SYR;94.2;0.0175;;
Syria;1977;7932503.0;Asia;61.195;3195.484582;SYR;71.7;0.0252;;
Syria;1982;9410494.0;Asia;64.59;3761.837715;SYR;54.8;0.0386;;
Syria;1987;11242847.0;Asia;66.974;3116.774285;SYR;42.7;0.0547;;
Syria;1992;13219062.0;Asia;69.249;3340.542768;SYR;33.9;0.0703;;
Syria;1997;15081016.0;Asia;71.527;4014.238972;SYR;26.8;0.0843;;
Syria;2002;17155814.0;Asia;73.053;4090.925331;SYR;21.4;0.0967;;82.888252
Syria;2007;19314747.0;Asia;74.143;4184.548089;SYR;17.2;0.1074;;
Taiwan;1952;8550362.0;Asia;58.5;1206.947913;TWN;132.39;0.0693;;
Taiwan;1957;10164215.0;Asia;62.4;1507.86129;TWN;102.99;0.0733;;
Taiwan;1962;11918938.0;Asia;65.2;1822.879028;TWN;75.84;0.0811;61.04;
Taiwan;1967;13648692.0;Asia;67.5;2643.858681;TWN;45.415;0.0928;63.55;
Taiwan;1972;15226039.0;Asia;69.39;4062.523897;TWN;22.05;0.11;72.7;
Taiwan;1977;16785196.0;Asia;70.59;5596.519826;TWN;16.58;0.1366;75.66;
Taiwan;1982;18501390.0;Asia;72.16;7426.354774;TWN;12.82;0.1757;75.26;
Taiwan;1987;19757799.0;Asia;73.4;11054.56175;TWN;8.52;0.2119;82.6;
Taiwan;1992;20686918.0;Asia;74.26;15215.6579;TWN;8.25;0.2588;86.44;
